chr	start	stop	strand	SRR5720118	SRR5720119	SRR5720120	SRR5720121	SRR5720122	SRR5720123	SRR5720124	SRR5720125	SRR5720126	SRR5720127	SRR5720128	SRR5720129	SRR5720130	SRR5720131	SRR5720132	SRR5720133	SRR5720134	SRR5720135	SRR5720136	SRR5720137	SRR5720138	SRR5720139	SRR5720140	SRR5720141
chr1	22290059	22379540	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
chr1	22292821	22296996	-	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
chr1	22296857	22425933	-	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
chr1	22346292	22373510	-	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr1	22346292	22379540	-	44	114	58	23	87	35	38	0	101	37	36	15	191	72	82	3	132	30	41	9	96	58	30	9
chr1	22346292	22397563	-	8	17	6	1	17	6	7	0	17	6	8	2	29	5	7	0	12	1	7	4	23	15	1	3
chr1	22346292	22421830	-	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr1	22346292	22428621	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
chr1	22346292	22468321	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
chr1	22346292	22472837	-	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr1	22346292	22479558	-	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
chr1	22346292	22486652	-	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr1	22346292	22538623	-	0	2	0	0	0	0	2	0	4	0	0	0	0	0	2	0	2	3	0	0	4	4	0	0
chr1	22346292	22596584	-	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr1	22373343	22379540	-	98	49	39	18	59	22	15	0	129	24	29	13	159	27	39	0	112	19	22	11	99	48	17	9
chr1	22373343	22397563	-	0	27	13	4	49	17	4	0	38	7	8	0	62	10	14	4	40	6	6	4	43	13	8	1
chr1	22373343	22404515	-	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr1	22373343	22421830	-	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
chr1	22373343	22427587	-	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr1	22373343	22468321	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
chr1	22373343	22472837	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0
chr1	22373343	22475734	-	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr1	22373343	22479558	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
chr1	22373343	22486652	-	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
chr1	22373343	22538623	-	0	4	0	0	2	0	0	0	1	1	1	0	1	0	0	0	5	0	2	0	4	3	2	0
chr1	22373343	22596584	-	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	1	0	0
chr1	22379427	22397563	-	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
chr1	22379427	22404515	-	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
chr1	22379427	22538623	-	0	1	0	1	1	0	0	0	0	0	2	0	1	0	0	0	2	0	0	0	0	0	0	0
chr1	22397450	22425933	-	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
chr1	22397450	22472837	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0
chr1	22397450	22479558	-	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr1	22397450	22486652	-	0	0	0	0	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr1	22397450	22538623	-	0	5	0	0	4	2	3	0	0	1	0	2	8	3	1	0	5	3	0	0	6	0	4	1
chr1	22397450	22596584	-	0	4	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	3	1	0
chr1	22421740	22428621	-	0	1	0	0	0	0	0	0	0	0	3	0	0	1	3	0	0	0	1	0	0	0	0	0
chr1	22421740	22468321	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
chr1	22421740	22479558	-	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr1	22421740	22538623	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0
chr1	22425870	22472837	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
chr1	22425933	22427461	-	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr1	22427461	22468321	-	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr1	22427461	22479558	-	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr1	22427461	22486652	-	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr1	22427461	22538623	-	0	0	0	0	0	0	0	0	0	3	0	0	2	0	1	0	1	0	0	0	0	0	0	0
chr1	22428464	22468321	-	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr1	22428464	22538623	-	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
chr1	22479434	22538623	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
chr1	22483153	22538623	-	0	1	0	0	0	2	0	0	0	0	0	0	3	0	0	0	0	0	0	0	2	0	1	0
chr1	22483153	22596584	-	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr1	22533398	22534240	-	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
chr1	22533398	22538623	-	47	43	20	8	82	23	16	0	101	15	16	8	175	27	46	6	124	12	18	11	99	28	15	3
chr1	22533398	22596584	-	0	3	0	1	4	2	0	0	3	3	0	0	5	2	1	0	5	0	0	0	1	0	0	0
chr1	22533398	22630480	-	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr1	22533398	22727010	-	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
chr1	22538285	22596584	-	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0
chr1	22596370	22596584	-	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
chr1	23848263	23866297	-	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr1	23853422	23859113	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
chr1	23853422	23866297	-	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr1	23866216	23891993	-	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
chr1	23871437	23891993	-	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr1	24020674	24044269	-	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
chr1	24020674	24067978	-	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
chr1	24021853	24024873	-	0	0	0	2	0	2	0	0	1	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0
chr1	24032662	24057505	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
chr1	24044113	24055917	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0
chr1	24044113	24057505	-	0	0	0	1	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	4	1	2	0	1
chr1	24044113	24067978	-	0	2	1	8	0	1	5	0	0	0	0	0	2	2	2	0	2	0	0	0	0	0	3	0
chr1	24044113	24086611	-	0	13	6	13	6	4	5	0	4	5	10	2	6	11	12	0	0	0	7	10	3	18	4	3
chr1	24053182	24086611	-	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
chr1	24067898	24086611	-	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0
chr1	24085410	24086611	-	0	0	10	19	5	0	6	0	10	2	5	7	8	0	9	0	12	5	0	9	6	5	11	8
chr1	24296759	24300619	-	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr1	24374582	24575459	-	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	3	0	0
chr1	24451761	24575459	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
chr1	24508183	24510887	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
chr1	24508183	24537002	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0
chr1	24508183	24575459	-	0	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	4	0	0	0	0	0
chr1	24525603	24537002	-	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr1	24525603	24575459	-	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr1	24559653	24575459	-	0	1	0	0	1	1	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	1	1	0
chr1	24685396	24693001	+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
chr1	24685396	24706044	+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
chr1	24685396	24714982	+	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
chr1	24685396	24731899	+	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
chr1	24704820	24714982	+	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
chr1	24704820	24731899	+	0	4	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0
chr1	24704820	24748878	+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
chr1	24705976	24743947	+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
chr1	24711511	24731899	+	0	6	0	2	0	3	1	0	0	0	0	1	1	4	1	0	0	1	0	2	2	0	1	0
chr1	24711511	24743947	+	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr1	24714908	24731899	+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0
chr1	24728545	24731899	+	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr1	24728545	24743947	+	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr1	24728545	24748878	+	0	0	2	0	0	0	2	0	1	0	0	2	4	0	0	0	0	0	0	0	2	6	1	0
chr1	24743947	24744253	+	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
chr1	25074684	25112275	-	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
chr1	25093764	25094408	-	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0
chr1	25093764	25101528	-	0	2	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0
chr1	25093764	25111863	-	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0
chr1	25093764	25112275	-	0	5	2	1	1	0	1	0	2	0	3	0	2	2	5	0	1	0	0	0	2	2	0	1
chr1	25093764	25117374	-	0	0	0	3	0	0	2	0	0	0	0	3	0	2	0	0	0	0	0	2	1	2	0	0
chr1	25093764	25128888	-	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
chr1	25093764	25131401	-	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	1	0	0
chr1	25093764	25559865	-	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
chr1	25111691	25126707	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
chr1	25111691	25131401	-	0	3	3	0	0	0	0	0	0	3	2	0	0	1	3	0	2	0	0	1	0	2	0	0
chr1	25126640	25131401	-	0	16	9	16	10	9	7	0	21	0	6	13	30	8	15	0	0	0	14	7	24	13	0	9
chr1	25221759	25228547	-	0	26	19	15	29	12	7	0	31	11	11	10	59	21	27	0	16	6	8	6	27	33	11	5
chr1	25221759	25396479	-	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr1	25221759	25432576	-	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	1	0	0
chr1	25221759	25488119	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
chr1	25221759	25532639	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
chr1	25221759	25559865	-	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
chr1	25396435	25420660	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
chr1	25396435	25553836	-	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
chr1	25396435	25559865	-	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
chr1	25420557	25432576	-	0	0	1	1	0	4	0	0	0	0	3	2	0	1	2	0	3	0	2	0	2	3	1	0
chr1	25420557	25457100	-	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	1	1	0	0	0
chr1	25420557	25460811	-	0	0	3	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	5	2	0	5	0	0
chr1	25420557	25488119	-	0	1	0	0	1	0	0	0	2	2	1	0	3	0	4	0	2	2	0	0	1	2	2	0
chr1	25420557	25505014	-	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
chr1	25420557	25532639	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0
chr1	25420557	25547580	-	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	1	0
chr1	25420557	25559865	-	0	0	0	0	0	1	0	0	0	0	1	0	0	0	2	0	0	2	0	0	0	0	0	1
chr1	25431422	25457100	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
chr1	25431422	25488119	-	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr1	25431422	25547580	-	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
chr1	25431422	25559865	-	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr1	25456991	25488119	-	0	0	0	0	2	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	0	0
chr1	25456991	25505014	-	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
chr1	25456991	25532639	-	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr1	25456991	25547580	-	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0
chr1	25456991	25559865	-	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	2	0	0	1
chr1	25487924	25488119	-	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr1	25487924	25505014	-	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr1	25487924	25532639	-	0	0	0	0	0	0	1	0	2	4	0	0	3	2	3	0	0	0	0	1	0	2	0	0
chr1	25487924	25547580	-	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
chr1	25487924	25559865	-	0	1	0	0	3	0	1	0	3	2	0	0	3	0	3	0	2	0	0	0	0	4	3	0
chr1	25504432	25532639	-	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr1	25504432	25547580	-	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
chr1	25504432	25559865	-	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	2	0	0
chr1	25531869	25532639	-	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	1	0	0	0
chr1	25531869	25553836	-	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0
chr1	25531869	25559865	-	0	9	2	5	5	3	3	0	6	4	2	0	10	1	8	0	6	1	1	2	12	5	2	2
chr1	25532474	25559865	-	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
chr1	25547415	25559865	-	0	3	0	5	5	1	0	0	9	0	0	0	8	2	7	0	11	0	0	2	13	2	2	1
chr1	25826003	25826775	-	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr1	30808722	30811967	-	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
chr1	30810682	30811967	-	0	2	0	0	0	0	1	0	0	0	0	0	1	0	0	0	2	0	1	0	0	2	0	0
chr1	30810682	30816584	-	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr1	30810682	30824519	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
chr1	30816467	30824519	-	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	5	1	0
chr1	30820080	30821314	-	0	0	0	1	0	0	2	0	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
chr1	30820080	30824519	-	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
chr1	30820080	30837266	-	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
chr1	30820682	30824519	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0
chr1	30821130	30824519	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
chr1	30829842	30831559	-	0	4	0	1	2	1	2	0	4	0	0	1	0	1	5	0	2	0	4	0	1	2	0	1
chr1	30829842	30837266	-	0	0	0	2	0	3	1	0	0	0	0	1	3	0	8	11	5	0	0	2	0	1	2	0
chr1	30944006	30944535	-	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr1	32243899	32415017	+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
chr1	32333465	32415017	+	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0
chr1	32333465	32472765	+	0	2	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr1	32333465	32619253	+	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr1	33484681	33533363	-	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr1	33512015	33514217	-	0	0	0	0	0	0	0	0	0	0	1	0	4	0	3	0	6	1	1	3	4	0	0	0
chr1	33512015	33533363	-	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0
chr1	33628394	33630433	-	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0
chr1	33628394	33669020	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
chr1	33721607	33725019	+	0	0	3	0	0	0	2	0	3	5	0	0	3	0	0	0	3	0	2	2	0	0	4	0
chr1	33721607	33734858	+	0	1	0	0	0	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
chr1	33721607	33736882	+	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr1	33723785	33734858	+	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
chr1	33769720	33786532	-	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
chr1	33772892	33786532	-	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0
chr1	33776268	33786532	-	0	0	0	0	0	0	0	0	0	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0
chr1	33779043	33783191	-	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
chr1	33779043	33783964	-	0	1	0	0	0	3	0	0	1	0	1	3	4	0	0	0	1	0	0	1	1	0	0	0
chr1	33779043	33786532	-	0	0	0	0	1	0	1	0	0	1	1	0	0	0	0	0	1	0	0	0	0	1	0	0
chr1	33782067	33786532	-	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0
chr1	33783040	33786532	-	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
chr1	33862653	33864743	-	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr1	33862653	33878437	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
chr1	33862653	33883648	-	0	0	0	1	5	0	0	0	7	0	0	0	6	0	1	0	3	0	0	0	0	4	0	0
chr1	33864522	33883648	-	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
chr1	33878259	33883648	-	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr1	33883440	33883648	-	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr1	33968702	34006398	+	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0
chr1	33968702	34117524	+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
chr1	33968702	34135256	+	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
chr1	34006190	34117524	+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
chr1	34086241	34117524	+	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
chr1	34086241	34135256	+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0
chr1	34113932	34117524	+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
chr1	34113932	34135256	+	0	4	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0
chr1	34116117	34135256	+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
chr1	34135089	34152519	+	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
chr1	34135089	34229246	+	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr1	34152201	34160713	+	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr1	34165153	34166179	+	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr1	34169321	34169749	+	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr1	34170359	34174795	+	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr1	34171115	34172345	+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
chr1	34184015	34201415	+	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr1	34187971	34196061	+	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
chr1	34195827	34201415	+	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
chr1	34197200	34201415	+	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr1	34197200	34212539	+	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
chr1	34197200	34213068	+	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
chr1	34197200	34226004	+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
chr1	34197200	34247815	+	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr1	34198517	34213068	+	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr1	34198517	34214690	+	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
chr1	34198517	34264851	+	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr1	34208553	34215612	+	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr1	34211153	34213068	+	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
chr1	34218334	34226004	+	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
chr1	34218334	34229246	+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
chr1	34223803	34229246	+	0	3	3	3	0	2	0	0	7	2	5	1	18	2	5	0	4	2	0	0	7	2	2	1
chr1	34223803	34242780	+	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0
